	f1	f2	f3	f4	f5	f6	f7	f8	f9	clase
36	1.15004	-1.92965	-0.526411	2.43312	0.418879	0.577938	0.996911	-1.16143	3.53628	0
37	1.27159	-1.92965	-1.75138	2.00913	0.418879	-1.72912	0.996911	-2.18585	-0.282591	0
38	-0.916268	0.0408003	-0.526411	0.313171	0.418879	0.577938	0.996911	-1.16143	-0.282591	0
39	1.15004	-0.944427	-1.75138	-0.110819	0.418879	0.577938	0.996911	0.887415	-0.282591	0
40	-0.551625	-0.944427	-1.75138	-0.958798	0.418879	0.577938	-0.159349	0.887415	-0.282591	0
41	-0.551625	-1.92965	-2.97635	-0.110819	0.418879	0.577938	0.996911	-2.18585	-0.282591	0
42	1.75777	-0.944427	-0.526411	-1.38279	0.418879	-1.72912	-1.31561	-0.137007	-0.282591	0
43	1.87932	-0.944427	0.698555	-0.534808	0.418879	0.577938	-1.31561	-0.137007	-0.282591	0
44	0.906943	1.02603	0.698555	-0.534808	-2.3857	0.577938	-1.31561	0.887415	-0.282591	0
45	-0.551625	-0.944427	-1.75138	-0.958798	0.418879	0.577938	0.996911	-1.16143	-0.282591	0
46	-0.916268	-1.92965	0.698555	-0.958798	0.418879	0.577938	-0.159349	-2.18585	-0.282591	0
47	-0.0654359	1.02603	0.698555	-0.534808	0.418879	0.577938	-0.159349	-0.137007	-0.282591	0
48	1.51468	1.02603	0.698555	-1.38279	0.418879	0.577938	-0.159349	0.887415	-0.282591	0
49	-0.79472	1.02603	0.698555	-0.958798	0.418879	0.577938	-1.31561	0.887415	-0.282591	0
50	-0.79472	1.02603	0.698555	-1.38279	0.418879	-1.72912	-1.31561	0.887415	-0.282591	0
51	-0.186983	1.02603	0.698555	-1.38279	0.418879	-1.72912	-1.31561	0.887415	-0.282591	0
52	2.00087	1.02603	0.698555	1.58514	-2.3857	0.577938	-0.159349	0.887415	-0.282591	0
53	0.906943	0.0408003	0.698555	2.00913	0.418879	0.577938	0.996911	-0.137007	-0.282591	0
54	0.177659	1.02603	0.698555	-0.958798	-2.3857	-1.72912	-0.159349	-0.137007	-0.282591	0
55	0.420754	-0.944427	0.698555	0.73716	0.418879	0.577938	-0.159349	-0.137007	-0.282591	0
56	-1.524	-0.944427	-1.75138	-0.534808	0.418879	0.577938	-0.159349	-1.16143	3.53628	0
57	1.27159	1.02603	0.698555	0.73716	0.418879	-1.72912	-1.31561	0.887415	-0.282591	0
58	0.542301	0.0408003	0.698555	1.58514	0.418879	0.577938	-0.159349	-2.18585	-0.282591	0
59	-1.40246	-0.944427	-0.526411	-1.38279	0.418879	0.577938	0.996911	0.887415	-0.282591	0
60	2.00087	1.02603	0.698555	1.16115	0.418879	0.577938	-1.31561	-1.16143	-0.282591	0
61	1.15004	0.0408003	-0.526411	2.85711	0.418879	0.577938	0.996911	-0.137007	-0.282591	0
62	-1.524	-0.944427	-0.526411	-0.958798	0.418879	0.577938	-0.159349	-0.137007	-0.282591	0
63	1.75777	-1.92965	-1.75138	-0.534808	0.418879	-1.72912	-1.31561	-0.137007	-0.282591	0
64	-1.28091	-0.944427	-0.526411	-0.958798	0.418879	0.577938	-0.159349	-2.18585	-0.282591	0
65	-0.673173	-0.944427	0.698555	-0.958798	0.418879	-1.72912	-1.31561	-0.137007	-0.282591	0
66	-1.03781	-0.944427	0.698555	-0.958798	0.418879	0.577938	0.996911	-2.18585	-0.282591	0
67	1.39313	1.02603	-1.75138	2.00913	0.418879	0.577938	0.996911	-0.137007	-0.282591	0
68	-0.308531	-0.944427	-0.526411	-0.110819	0.418879	0.577938	0.996911	-2.18585	-0.282591	0
69	-1.15936	0.0408003	0.698555	-0.534808	0.418879	0.577938	0.996911	0.887415	-0.282591	0
70	-0.916268	1.02603	0.698555	-0.958798	0.418879	-1.72912	0.996911	-0.137007	-0.282591	0
71	1.75777	-0.944427	-0.526411	0.313171	0.418879	0.577938	-0.159349	-0.137007	-0.282591	0
72	1.87932	-0.944427	-0.526411	2.00913	0.418879	0.577938	-1.31561	0.887415	-0.282591	0
73	-0.430078	-0.944427	-0.526411	-0.958798	0.418879	0.577938	-1.31561	-2.18585	-0.282591	0
74	-0.430078	-0.944427	-0.526411	-0.958798	0.418879	0.577938	-1.31561	-1.16143	-0.282591	0
75	-1.40246	0.0408003	0.698555	-1.38279	0.418879	0.577938	-0.159349	-0.137007	-0.282591	0
76	-1.40246	0.0408003	0.698555	-0.958798	0.418879	0.577938	-0.159349	-0.137007	-0.282591	0
77	-0.430078	1.02603	0.698555	-1.38279	0.418879	-1.72912	-0.159349	0.887415	-0.282591	0
78	1.51468	0.0408003	0.698555	-0.110819	0.418879	0.577938	-1.31561	0.887415	-0.282591	0
79	0.0561115	-0.944427	-0.526411	-0.534808	0.418879	0.577938	0.996911	-1.16143	-0.282591	0
80	0.663848	1.02603	0.698555	-0.958798	0.418879	-1.72912	-1.31561	0.887415	-0.282591	0
81	-1.03781	1.02603	0.698555	-1.38279	-2.3857	0.577938	-1.31561	0.887415	-0.282591	0
82	2.00087	1.02603	0.698555	1.16115	-2.3857	-1.72912	-1.31561	0.887415	-0.282591	0
83	-1.03781	-0.944427	0.698555	-0.958798	0.418879	-1.72912	2.15317	0.887415	-0.282591	0
84	-0.551625	1.02603	0.698555	-1.38279	-2.3857	-1.72912	-1.31561	0.887415	-0.282591	0
85	-0.308531	1.02603	0.698555	-0.534808	0.418879	0.577938	-1.31561	0.887415	-0.282591	0
86	0.0561115	1.02603	0.698555	-0.534808	0.418879	0.577938	-1.31561	0.887415	-0.282591	0
87	-0.916268	1.02603	0.698555	-0.958798	0.418879	0.577938	-1.31561	-0.137007	-0.282591	0
88	0.299206	1.02603	0.698555	-0.110819	-2.3857	0.577938	-1.31561	0.887415	-0.282591	0
89	-0.673173	-0.944427	0.698555	0.313171	0.418879	0.577938	-1.31561	0.887415	-0.282591	0
90	-1.03781	-0.944427	-1.75138	-0.110819	0.418879	-1.72912	-0.159349	-2.18585	-0.282591	0
91	-0.916268	-0.944427	-0.526411	-1.38279	0.418879	0.577938	-0.159349	-2.18585	-0.282591	0
92	1.63623	-0.944427	0.698555	1.16115	0.418879	0.577938	-1.31561	0.887415	-0.282591	0
93	-0.79472	-0.944427	-1.75138	-0.110819	0.418879	0.577938	-0.159349	-2.18585	-0.282591	0
94	0.663848	-0.944427	-1.75138	-0.958798	0.418879	-1.72912	0.996911	-1.16143	-0.282591	0
95	1.75777	-1.92965	-1.75138	-0.110819	0.418879	0.577938	-1.31561	-0.137007	-0.282591	0
96	1.02849	-1.92965	-0.526411	2.85711	0.418879	0.577938	-0.159349	-0.137007	3.53628	0
97	1.02849	-0.944427	-0.526411	-0.958798	0.418879	-1.72912	-0.159349	-0.137007	-0.282591	0
98	-0.551625	1.02603	0.698555	0.73716	0.418879	0.577938	-0.159349	-2.18585	-0.282591	0
99	-1.88865	-0.944427	-1.75138	-0.110819	0.418879	0.577938	0.996911	-2.18585	-0.282591	0
100	-0.673173	-0.944427	-0.526411	0.73716	0.418879	0.577938	-0.159349	-2.18585	-0.282591	0
101	-0.673173	-1.92965	-1.75138	0.313171	0.418879	0.577938	0.996911	-2.18585	3.53628	0
102	-1.64555	-0.944427	-0.526411	-1.38279	0.418879	-1.72912	-0.159349	-1.16143	-0.282591	0
103	-0.673173	-0.944427	0.698555	-0.110819	0.418879	-1.72912	0.996911	-1.16143	-0.282591	0
104	-0.79472	1.02603	-0.526411	0.313171	0.418879	0.577938	-0.159349	-0.137007	-0.282591	0
105	-1.15936	-0.944427	0.698555	-0.534808	0.418879	0.577938	0.996911	-0.137007	-0.282591	0
106	0.906943	0.0408003	-0.526411	-0.110819	0.418879	0.577938	0.996911	-1.16143	-0.282591	0
107	-1.28091	1.02603	0.698555	-1.38279	0.418879	0.577938	-1.31561	-2.18585	-0.282591	0
108	1.39313	0.0408003	0.698555	0.313171	0.418879	-1.72912	-1.31561	-0.137007	-0.282591	0
109	-0.430078	-0.944427	-0.526411	-0.534808	0.418879	0.577938	0.996911	-2.18585	-0.282591	0
110	-0.79472	-0.944427	-0.526411	-0.110819	0.418879	0.577938	0.996911	-2.18585	-0.282591	0
111	1.51468	1.02603	0.698555	-0.958798	0.418879	-1.72912	0.996911	-0.137007	-0.282591	0
112	-0.0654359	0.0408003	-0.526411	1.58514	0.418879	-1.72912	-0.159349	-0.137007	-0.282591	0
113	-1.40246	1.02603	0.698555	-0.958798	0.418879	0.577938	-1.31561	0.887415	-0.282591	0
114	-0.186983	-0.944427	-1.75138	0.313171	0.418879	0.577938	0.996911	-0.137007	-0.282591	0
115	-1.40246	0.0408003	0.698555	-1.38279	0.418879	0.577938	-1.31561	-0.137007	-0.282591	0
116	0.542301	1.02603	0.698555	-0.958798	0.418879	0.577938	-1.31561	0.887415	-0.282591	0
117	0.177659	1.02603	0.698555	-0.110819	-2.3857	-1.72912	0.996911	-0.137007	-0.282591	0
118	1.39313	0.0408003	0.698555	-0.958798	0.418879	0.577938	-1.31561	-0.137007	-0.282591	0
119	2.00087	1.02603	-0.526411	0.73716	0.418879	0.577938	-0.159349	-0.137007	-0.282591	0
120	-0.79472	-0.944427	-0.526411	-0.534808	0.418879	0.577938	0.996911	-0.137007	-0.282591	0
121	0.663848	-1.92965	-1.75138	-0.958798	0.418879	0.577938	-0.159349	0.887415	3.53628	0
122	0.420754	-0.944427	-0.526411	0.73716	0.418879	0.577938	-0.159349	-0.137007	-0.282591	0
123	-0.79472	0.0408003	0.698555	-0.534808	0.418879	0.577938	0.996911	-0.137007	-0.282591	0
124	-1.524	-0.944427	-0.526411	-0.958798	-2.3857	0.577938	0.996911	-1.16143	-0.282591	0
125	1.39313	-0.944427	-2.97635	-0.110819	0.418879	-1.72912	0.996911	-1.16143	-0.282591	0
126	-0.186983	0.0408003	0.698555	-0.534808	0.418879	0.577938	-1.31561	-1.16143	3.53628	0
127	1.51468	1.02603	0.698555	-0.958798	0.418879	0.577938	-1.31561	-0.137007	-0.282591	0
128	0.420754	-0.944427	-0.526411	-0.534808	0.418879	0.577938	0.996911	-1.16143	3.53628	0
129	1.27159	-1.92965	-0.526411	-0.534808	0.418879	-1.72912	-0.159349	-1.16143	3.53628	0
130	-0.916268	0.0408003	0.698555	-1.38279	0.418879	0.577938	-1.31561	-0.137007	-0.282591	0
131	1.87932	0.0408003	0.698555	-0.110819	0.418879	0.577938	0.996911	-2.18585	-0.282591	0
132	-0.308531	1.02603	0.698555	-1.38279	-2.3857	-1.72912	-1.31561	-0.137007	-0.282591	0
133	1.87932	-1.92965	-1.75138	2.00913	0.418879	0.577938	0.996911	-2.18585	-0.282591	0
134	-0.551625	0.0408003	0.698555	-0.958798	0.418879	0.577938	0.996911	-2.18585	3.53628	0
135	-0.79472	1.02603	0.698555	-0.958798	0.418879	0.577938	-1.31561	-0.137007	-0.282591	0
136	-0.79472	0.0408003	-0.526411	-0.110819	0.418879	-1.72912	-0.159349	0.887415	-0.282591	0
137	-1.03781	1.02603	0.698555	-0.534808	0.418879	0.577938	0.996911	-0.137007	-0.282591	0
138	-1.40246	0.0408003	-0.526411	-0.534808	0.418879	0.577938	-0.159349	-1.16143	-0.282591	0
139	-0.308531	1.02603	0.698555	-0.534808	-2.3857	0.577938	0.996911	-2.18585	-0.282591	0
140	-1.524	1.02603	0.698555	-0.958798	0.418879	0.577938	-1.31561	0.887415	-0.282591	0
141	0.0561115	1.02603	0.698555	-0.534808	0.418879	0.577938	-1.31561	-0.137007	-0.282591	0
142	-0.308531	1.02603	0.698555	-1.38279	-2.3857	-1.72912	0.996911	-0.137007	-0.282591	0
143	1.75777	1.02603	0.698555	-0.958798	0.418879	-1.72912	-1.31561	-0.137007	-0.282591	0
144	0.299206	1.02603	0.698555	-0.534808	-2.3857	0.577938	0.996911	-0.137007	-0.282591	0
145	-0.308531	-0.944427	0.698555	-0.534808	0.418879	0.577938	0.996911	0.887415	-0.282591	0
146	0.0561115	1.02603	0.698555	-0.110819	0.418879	0.577938	-1.31561	0.887415	-0.282591	0
147	1.51468	1.02603	0.698555	0.313171	0.418879	0.577938	-0.159349	-0.137007	-0.282591	0
148	1.02849	1.02603	0.698555	-0.534808	0.418879	0.577938	-1.31561	0.887415	-0.282591	0
149	-0.0654359	1.02603	0.698555	-0.958798	0.418879	-1.72912	-1.31561	-0.137007	-0.282591	0
150	1.27159	1.02603	0.698555	0.73716	0.418879	0.577938	-1.31561	0.887415	-0.282591	0
151	1.39313	1.02603	0.698555	-0.110819	0.418879	0.577938	-0.159349	0.887415	-0.282591	0
152	-1.40246	-1.92965	-0.526411	0.313171	0.418879	0.577938	0.996911	-1.16143	-0.282591	0
153	1.39313	0.0408003	0.698555	-0.534808	0.418879	0.577938	-1.31561	0.887415	3.53628	0
154	-1.15936	1.02603	0.698555	-0.534808	0.418879	0.577938	-0.159349	0.887415	-0.282591	0
155	1.75777	-1.92965	-1.75138	0.313171	0.418879	0.577938	-0.159349	-1.16143	-0.282591	0
156	1.75777	-1.92965	-2.97635	1.58514	0.418879	0.577938	-0.159349	-0.137007	3.53628	0
157	0.299206	1.02603	0.698555	-0.534808	0.418879	-1.72912	-0.159349	0.887415	-0.282591	0
158	-0.0654359	-0.944427	0.698555	0.313171	0.418879	0.577938	0.996911	-1.16143	-0.282591	0
159	1.51468	-1.92965	0.698555	0.73716	0.418879	0.577938	-1.31561	-1.16143	3.53628	0
160	-1.28091	-0.944427	-1.75138	-0.534808	0.418879	0.577938	0.996911	-2.18585	-0.282591	0
161	-1.15936	-1.92965	-2.97635	-0.110819	0.418879	0.577938	-0.159349	-2.18585	3.53628	0
162	-0.308531	1.02603	0.698555	-1.38279	0.418879	-1.72912	-1.31561	0.887415	-0.282591	0
163	1.39313	-1.92965	-0.526411	-1.38279	0.418879	0.577938	-0.159349	-0.137007	-0.282591	0
164	0.906943	0.0408003	-0.526411	-0.958798	0.418879	-1.72912	0.996911	-0.137007	-0.282591	0
165	0.177659	1.02603	0.698555	0.313171	0.418879	0.577938	-0.159349	-0.137007	-0.282591	0
166	0.542301	0.0408003	0.698555	-0.958798	0.418879	0.577938	-0.159349	0.887415	-0.282591	0
167	2.00087	0.0408003	0.698555	0.73716	0.418879	0.577938	-1.31561	0.887415	-0.282591	0
168	-0.79472	1.02603	0.698555	-0.958798	0.418879	0.577938	-1.31561	0.887415	-0.282591	0
169	-1.28091	1.02603	0.698555	-1.38279	0.418879	0.577938	-0.159349	0.887415	-0.282591	0
170	-1.524	0.0408003	0.698555	-1.38279	0.418879	-1.72912	-0.159349	0.887415	-0.282591	0
171	1.75777	1.02603	0.698555	0.313171	0.418879	0.577938	-1.31561	0.887415	-0.282591	0
172	2.00087	-0.944427	-1.75138	2.00913	0.418879	-1.72912	0.996911	-2.18585	-0.282591	0
173	-1.28091	-0.944427	0.698555	-0.958798	0.418879	0.577938	-0.159349	0.887415	-0.282591	0
174	-1.28091	0.0408003	-0.526411	-0.534808	0.418879	0.577938	0.996911	0.887415	-0.282591	0
175	-0.916268	0.0408003	-1.75138	-0.534808	0.418879	0.577938	0.996911	-1.16143	-0.282591	0
176	-0.0654359	-0.944427	0.698555	-1.38279	0.418879	-1.72912	0.996911	0.887415	-0.282591	0
177	-0.551625	1.02603	0.698555	-1.38279	-2.3857	0.577938	-1.31561	-0.137007	-0.282591	0
178	-0.308531	-0.944427	0.698555	0.313171	0.418879	-1.72912	-1.31561	0.887415	-0.282591	0
179	1.51468	-0.944427	0.698555	-0.534808	0.418879	-1.72912	-0.159349	0.887415	-0.282591	0
180	2.00087	-0.944427	-2.97635	2.85711	0.418879	-1.72912	-0.159349	0.887415	-0.282591	0
181	0.177659	1.02603	0.698555	-0.534808	0.418879	-1.72912	-1.31561	0.887415	-0.282591	0
182	-0.916268	-0.944427	0.698555	-0.958798	0.418879	0.577938	-0.159349	-1.16143	-0.282591	0
183	1.15004	-1.92965	-0.526411	3.70509	0.418879	0.577938	0.996911	-0.137007	-0.282591	0
184	1.87932	-0.944427	-2.97635	-0.110819	0.418879	-1.72912	2.15317	-0.137007	-0.282591	0
185	0.299206	0.0408003	0.698555	0.73716	0.418879	-1.72912	-0.159349	-1.16143	-0.282591	0
186	0.0561115	-0.944427	-0.526411	-0.958798	0.418879	0.577938	0.996911	0.887415	-0.282591	0
187	-1.524	-0.944427	0.698555	-1.38279	0.418879	0.577938	0.996911	-1.16143	-0.282591	0
188	0.420754	-0.944427	-0.526411	0.313171	0.418879	0.577938	0.996911	-2.18585	3.53628	0
189	-1.64555	0.0408003	-0.526411	-0.534808	0.418879	0.577938	0.996911	-1.16143	-0.282591	0
190	-0.673173	0.0408003	-1.75138	-0.110819	0.418879	0.577938	0.996911	-1.16143	-0.282591	0
191	-0.308531	-1.92965	-1.75138	0.313171	0.418879	0.577938	2.15317	-2.18585	-0.282591	0
192	-0.186983	0.0408003	0.698555	-0.110819	0.418879	-1.72912	0.996911	-1.16143	-0.282591	0
193	1.39313	-1.92965	-2.97635	3.2811	0.418879	0.577938	2.15317	-2.18585	3.53628	0
194	-1.03781	0.0408003	-0.526411	-0.534808	0.418879	0.577938	0.996911	-0.137007	-0.282591	0
195	-1.7671	0.0408003	0.698555	-1.38279	0.418879	-1.72912	0.996911	-2.18585	-0.282591	0
196	1.51468	-1.92965	-1.75138	1.16115	0.418879	0.577938	0.996911	-0.137007	3.53628	0
197	-0.916268	-0.944427	-1.75138	-0.110819	0.418879	-1.72912	0.996911	-2.18585	-0.282591	0
198	0.420754	0.0408003	0.698555	1.16115	0.418879	0.577938	-0.159349	0.887415	-0.282591	0
199	-0.308531	-1.92965	-2.97635	0.73716	0.418879	0.577938	-0.159349	-1.16143	-0.282591	0
200	-0.0654359	-0.944427	0.698555	-0.534808	0.418879	0.577938	0.996911	-0.137007	-0.282591	0
201	1.15004	-1.92965	0.698555	3.2811	-2.3857	0.577938	-0.159349	-1.16143	3.53628	0
202	-1.28091	-0.944427	0.698555	-1.38279	0.418879	0.577938	0.996911	-0.137007	-0.282591	0
203	0.420754	-0.944427	0.698555	-0.534808	0.418879	-1.72912	-0.159349	0.887415	-0.282591	0
204	-0.673173	-0.944427	-0.526411	-0.534808	0.418879	0.577938	0.996911	-0.137007	-0.282591	0
205	0.906943	0.0408003	0.698555	-0.958798	0.418879	0.577938	-1.31561	-1.16143	-0.282591	0
206	-1.28091	-0.944427	-0.526411	-0.534808	0.418879	0.577938	0.996911	-2.18585	-0.282591	0
207	-0.79472	-0.944427	0.698555	-1.38279	0.418879	0.577938	0.996911	-2.18585	-0.282591	0
208	-0.186983	0.0408003	0.698555	-1.38279	0.418879	-1.72912	-0.159349	-0.137007	-0.282591	0
209	-0.0654359	1.02603	0.698555	-0.958798	0.418879	0.577938	-1.31561	0.887415	-0.282591	0
210	0.177659	-0.944427	-0.526411	-0.110819	0.418879	-1.72912	0.996911	-1.16143	-0.282591	0
211	0.906943	0.0408003	-0.526411	-0.958798	-2.3857	0.577938	0.996911	0.887415	-0.282591	0
212	1.51468	-1.92965	-1.75138	-0.958798	0.418879	-1.72912	0.996911	-0.137007	-0.282591	0
213	-0.79472	0.0408003	0.698555	-0.110819	0.418879	0.577938	0.996911	-1.16143	-0.282591	0
214	1.87932	-1.92965	-0.526411	0.73716	0.418879	0.577938	0.996911	-1.16143	-0.282591	0
215	1.27159	-1.92965	-0.526411	2.00913	0.418879	0.577938	0.996911	-2.18585	-0.282591	0
216	-0.673173	0.0408003	0.698555	-0.534808	0.418879	-1.72912	-0.159349	-1.16143	-0.282591	0
217	1.15004	0.0408003	-1.75138	-0.958798	0.418879	0.577938	0.996911	-0.137007	-0.282591	0
218	0.177659	0.0408003	-1.75138	2.00913	0.418879	-1.72912	-0.159349	-0.137007	3.53628	0
219	-0.0654359	0.0408003	-1.75138	0.313171	0.418879	0.577938	-0.159349	-1.16143	3.53628	0
220	-0.186983	0.0408003	-0.526411	-0.534808	0.418879	-1.72912	-0.159349	-0.137007	-0.282591	0
221	-1.28091	-0.944427	-0.526411	-0.958798	0.418879	0.577938	0.996911	-0.137007	-0.282591	0
222	-0.673173	0.0408003	0.698555	-1.38279	0.418879	0.577938	0.996911	-0.137007	-0.282591	0
223	0.542301	-1.92965	-1.75138	-0.534808	0.418879	0.577938	-0.159349	-1.16143	3.53628	0
224	-1.28091	-1.92965	-1.75138	-1.38279	0.418879	0.577938	-0.159349	0.887415	-0.282591	0
225	1.75777	1.02603	0.698555	0.313171	0.418879	0.577938	-1.31561	0.887415	-0.282591	0
226	-0.0654359	1.02603	0.698555	0.313171	0.418879	-1.72912	-1.31561	-0.137007	-0.282591	0
227	0.542301	0.0408003	-0.526411	-0.534808	0.418879	0.577938	-1.31561	0.887415	-0.282591	0
228	1.51468	-1.92965	-0.526411	-0.958798	0.418879	0.577938	-0.159349	-0.137007	3.53628	0
229	1.75777	-1.92965	0.698555	2.00913	0.418879	0.577938	0.996911	-0.137007	-0.282591	0
230	-0.551625	0.0408003	0.698555	-1.38279	0.418879	0.577938	0.996911	-1.16143	-0.282591	0
231	1.87932	-1.92965	-0.526411	0.313171	0.418879	0.577938	0.996911	0.887415	3.53628	0
232	-0.79472	-0.944427	0.698555	-0.958798	0.418879	0.577938	-1.31561	-0.137007	-0.282591	0
233	-1.40246	0.0408003	0.698555	-1.38279	0.418879	-1.72912	0.996911	-2.18585	-0.282591	0
234	-1.524	-0.944427	-0.526411	-0.958798	0.418879	0.577938	-0.159349	0.887415	-0.282591	0
235	0.785396	-1.92965	-2.97635	0.73716	0.418879	-1.72912	0.996911	-2.18585	3.53628	0
236	-0.673173	-0.944427	-0.526411	-0.958798	0.418879	-1.72912	0.996911	0.887415	-0.282591	0
237	0.542301	-0.944427	-0.526411	0.73716	0.418879	-1.72912	0.996911	-1.16143	-0.282591	0
238	-1.03781	1.02603	0.698555	-0.958798	0.418879	0.577938	0.996911	-0.137007	-0.282591	0
239	0.785396	0.0408003	-0.526411	1.16115	0.418879	0.577938	0.996911	-0.137007	-0.282591	0
240	-1.524	0.0408003	-0.526411	-0.958798	0.418879	0.577938	-0.159349	-0.137007	-0.282591	0
241	-1.64555	0.0408003	0.698555	-0.958798	0.418879	0.577938	-0.159349	-0.137007	-0.282591	0
242	0.906943	0.0408003	-0.526411	0.313171	0.418879	0.577938	-0.159349	-1.16143	-0.282591	0
243	1.02849	-1.92965	0.698555	0.313171	0.418879	0.577938	0.996911	-0.137007	-0.282591	0
244	-1.28091	1.02603	0.698555	-0.534808	0.418879	0.577938	-1.31561	-0.137007	-0.282591	0
245	-0.0654359	0.0408003	0.698555	0.313171	0.418879	0.577938	-1.31561	0.887415	-0.282591	0
246	0.177659	1.02603	0.698555	-0.534808	-2.3857	0.577938	-1.31561	0.887415	-0.282591	0
247	0.177659	1.02603	0.698555	-0.534808	0.418879	-1.72912	-1.31561	-0.137007	-0.282591	0
248	-1.15936	1.02603	0.698555	-0.534808	0.418879	0.577938	-1.31561	0.887415	-0.282591	0
249	-0.673173	1.02603	0.698555	-0.958798	0.418879	0.577938	-1.31561	-1.16143	-0.282591	0
250	1.63623	0.0408003	-1.75138	3.2811	0.418879	-1.72912	-0.159349	-1.16143	3.53628	0
251	0.177659	1.02603	0.698555	-0.110819	-2.3857	0.577938	-1.31561	-1.16143	-0.282591	0
252	0.0561115	1.02603	0.698555	0.73716	0.418879	0.577938	0.996911	-0.137007	-0.282591	0
253	-0.916268	0.0408003	-0.526411	-0.958798	0.418879	0.577938	0.996911	-1.16143	-0.282591	0
254	-0.79472	1.02603	0.698555	-0.958798	0.418879	-1.72912	-1.31561	0.887415	-0.282591	0
255	1.87932	-1.92965	-0.526411	0.313171	0.418879	0.577938	0.996911	-0.137007	3.53628	0
256	0.420754	1.02603	0.698555	-0.534808	0.418879	0.577938	0.996911	-0.137007	-0.282591	0
257	0.663848	0.0408003	0.698555	-0.534808	-2.3857	0.577938	-0.159349	0.887415	-0.282591	0
258	1.39313	-1.92965	-1.75138	1.58514	0.418879	0.577938	0.996911	0.887415	-0.282591	0
